(Date) Time	Watts
6:20:54 PM	131
6:20:55 PM	130.9
6:20:56 PM	130.9
6:20:57 PM	130.8
6:20:58 PM	130.8
6:20:59 PM	130.8
6:21:00 PM	130.8
6:21:01 PM	130.8
6:21:02 PM	130.9
6:21:03 PM	130.9
6:21:04 PM	130.9
6:21:05 PM	130.9
6:21:06 PM	130.8
6:21:07 PM	130.8
6:21:08 PM	130.8
6:21:09 PM	130.9
6:21:10 PM	130.8
6:21:11 PM	130.8
6:21:12 PM	130.9
6:21:13 PM	130.9
6:21:14 PM	130.9
6:21:15 PM	130.8
6:21:16 PM	130.8
6:21:17 PM	130.8
6:21:18 PM	130.8
6:21:19 PM	130.9
6:21:20 PM	130.9
6:21:21 PM	130.9
6:21:22 PM	131
6:21:23 PM	131.3
6:21:24 PM	131.2
6:21:25 PM	131.1
6:21:26 PM	131
6:21:27 PM	130.9
6:21:28 PM	130.8
6:21:29 PM	131
6:21:30 PM	131
6:21:31 PM	130.8
6:21:32 PM	130.8
6:21:33 PM	130.8
6:21:34 PM	130.8
6:21:35 PM	130.7
6:21:36 PM	130.7
6:21:37 PM	130.6
6:21:38 PM	130.7
6:21:39 PM	130.6
6:21:40 PM	130.5
6:21:41 PM	130.5
6:21:42 PM	130.6
6:21:43 PM	130.6
6:21:44 PM	130.6
6:21:45 PM	130.5
6:21:46 PM	130.5
6:21:47 PM	130.5
6:21:48 PM	130.5
6:21:49 PM	130.5
6:21:50 PM	130.5
6:21:51 PM	130.5
6:21:52 PM	130.5
6:21:53 PM	130.5
6:21:54 PM	130.5
6:21:55 PM	130.5
6:21:56 PM	130.5
6:21:57 PM	130.4
6:21:58 PM	130.4
6:21:59 PM	130.5
6:22:00 PM	130.5
6:22:01 PM	130.6
6:22:02 PM	130.6
6:22:03 PM	130.7
6:22:04 PM	130.8
6:22:05 PM	130.8
6:22:06 PM	130.9
6:22:07 PM	130.8
6:22:08 PM	130.8
6:22:09 PM	130.9
6:22:10 PM	130.9
6:22:11 PM	131
6:22:12 PM	131
6:22:13 PM	131.1
6:22:14 PM	131.1
6:22:15 PM	131
6:22:16 PM	131
6:22:17 PM	131
6:22:18 PM	131
6:22:19 PM	131
6:22:20 PM	130.9
6:22:21 PM	130.9
6:22:22 PM	130.9
6:22:23 PM	130.9
6:22:24 PM	130.9
6:22:25 PM	130.8
6:22:26 PM	130.8
6:22:27 PM	130.8
6:22:28 PM	130.8
6:22:29 PM	130.8
6:22:30 PM	130.8
6:22:31 PM	130.8
6:22:32 PM	130.8
6:22:33 PM	130.9
6:22:34 PM	131
6:22:35 PM	131
6:22:36 PM	131
6:22:37 PM	131.1
6:22:38 PM	131.1
6:22:39 PM	131.1
6:22:40 PM	131
6:22:41 PM	131.1
6:22:42 PM	131
6:22:43 PM	131
6:22:44 PM	130.9
6:22:45 PM	130.8
6:22:46 PM	130.8
6:22:47 PM	130.7
6:22:48 PM	130.8
6:22:49 PM	130.9
6:22:50 PM	130.8
6:22:51 PM	130.8
6:22:52 PM	130.8
6:22:53 PM	130.8
6:22:54 PM	130.9
6:22:55 PM	130.9
6:22:56 PM	130.8
6:22:57 PM	130.7
6:22:58 PM	130.7
6:22:59 PM	130.8
6:23:00 PM	130.8
6:23:01 PM	130.9
6:23:02 PM	131
6:23:03 PM	131
6:23:04 PM	130.9
6:23:05 PM	130.9
6:23:06 PM	130.8
6:23:07 PM	130.8
6:23:08 PM	130.7
6:23:09 PM	130.8
6:23:10 PM	130.7
6:23:11 PM	130.7
6:23:12 PM	130.7
6:23:13 PM	130.8
6:23:14 PM	130.8
6:23:15 PM	130.8
6:23:16 PM	130.7
6:23:17 PM	130.8
6:23:18 PM	130.9
6:23:19 PM	143.5
6:23:20 PM	130.7
6:23:21 PM	130.7
6:23:22 PM	130.7
6:23:23 PM	130.7
6:23:24 PM	130.7
6:23:25 PM	130.6
6:23:26 PM	130.6
6:23:27 PM	130.6
6:23:28 PM	130.6
6:23:29 PM	130.6
6:23:30 PM	130.6
6:23:31 PM	130.6
6:23:32 PM	130.6
6:23:33 PM	130.6
6:23:34 PM	130.6
6:23:35 PM	130.7
6:23:36 PM	130.7
6:23:37 PM	130.7
6:23:38 PM	130.6
6:23:39 PM	130.7
6:23:40 PM	130.7
6:23:41 PM	130.8
6:23:42 PM	130.9
6:23:43 PM	130.9
6:23:44 PM	131.3
6:23:45 PM	131.1
6:23:46 PM	131.1
6:23:47 PM	131
6:23:48 PM	130.9
6:23:49 PM	131
6:23:50 PM	130.9
6:23:51 PM	131
6:23:52 PM	131
6:23:53 PM	131.2
6:23:54 PM	131.2
6:23:55 PM	131.2
6:23:56 PM	131.1
6:23:57 PM	131.1
6:23:58 PM	131.3
6:23:59 PM	131.4
6:24:00 PM	131.4
6:24:01 PM	131.4
6:24:02 PM	131.4
6:24:03 PM	131.5
6:24:04 PM	131.4
6:24:05 PM	131.3
6:24:06 PM	131.2
6:24:07 PM	131.2
6:24:08 PM	131.2
6:24:09 PM	131.1
6:24:10 PM	131
6:24:11 PM	130.9
6:24:12 PM	130.9
6:24:13 PM	130.9
6:24:14 PM	130.9
6:24:15 PM	130.9
6:24:16 PM	130.9
6:24:17 PM	130.9
6:24:18 PM	130.8
6:24:19 PM	130.8
6:24:20 PM	130.8
6:24:21 PM	130.8
6:24:22 PM	130.7
6:24:23 PM	130.8
6:24:24 PM	130.8
6:24:25 PM	130.8
6:24:26 PM	130.7
6:24:27 PM	130.7
6:24:28 PM	130.7
6:24:29 PM	130.6
6:24:30 PM	130.6
6:24:31 PM	130.6
6:24:32 PM	130.6
6:24:33 PM	130.6
6:24:34 PM	130.6
6:24:35 PM	130.6
6:24:36 PM	130.6
6:24:37 PM	130.6
6:24:38 PM	130.6
6:24:39 PM	130.7
6:24:40 PM	130.7
6:24:41 PM	130.8
6:24:42 PM	130.9
6:24:43 PM	130.9
6:24:44 PM	130.8
6:24:45 PM	130.8
6:24:46 PM	130.8
6:24:47 PM	130.7
6:24:48 PM	130.7
6:24:49 PM	130.7
6:24:50 PM	130.7
6:24:51 PM	130.8
6:24:52 PM	130.8
6:24:53 PM	130.9
6:24:54 PM	130.9
6:24:55 PM	130.9
6:24:56 PM	130.9
6:24:57 PM	130.9
6:24:58 PM	130.9
6:24:59 PM	130.9
6:25:00 PM	131
6:25:01 PM	131
6:25:02 PM	131
6:25:03 PM	131.1
6:25:04 PM	131.1
6:25:05 PM	131
6:25:06 PM	131.1
6:25:07 PM	131.1
6:25:08 PM	131
6:25:09 PM	131.1
6:25:10 PM	131.1
6:25:11 PM	131.1
6:25:12 PM	131.1
6:25:13 PM	131.1
6:25:14 PM	131.1
6:25:15 PM	131.1
6:25:16 PM	131.1
6:25:17 PM	131
6:25:18 PM	131.1
6:25:19 PM	131
6:25:20 PM	131
6:25:21 PM	131.3
6:25:22 PM	131.3
6:25:23 PM	131.3
6:25:24 PM	131.3
6:25:25 PM	131.2
6:25:26 PM	131.1
6:25:27 PM	131.1
6:25:28 PM	131
6:25:29 PM	131
6:25:30 PM	130.9
6:25:31 PM	130.9
6:25:32 PM	130.9
6:25:33 PM	130.9
6:25:34 PM	130.8
6:25:35 PM	130.7
6:25:36 PM	130.8
6:25:37 PM	130.7
6:25:38 PM	130.7
6:25:39 PM	130.8
6:25:40 PM	130.8
6:25:41 PM	130.8
6:25:42 PM	130.9
6:25:43 PM	131
6:25:44 PM	131
6:25:45 PM	131
6:25:46 PM	130.9
6:25:47 PM	130.9
6:25:48 PM	131
6:25:49 PM	130.9
6:25:50 PM	130.9
6:25:51 PM	130.9
6:25:52 PM	130.9
6:25:53 PM	130.9
6:25:54 PM	130.9
6:25:55 PM	130.9
6:25:56 PM	130.8
6:25:57 PM	130.8
6:25:58 PM	130.8
6:25:59 PM	130.8
6:26:00 PM	130.8
6:26:01 PM	130.9
6:26:02 PM	131
6:26:03 PM	131.1
6:26:04 PM	131.1
6:26:05 PM	131.1
6:26:06 PM	131
6:26:07 PM	131
6:26:08 PM	131
6:26:09 PM	131
6:26:10 PM	130.9
6:26:11 PM	130.9
6:26:12 PM	130.9
6:26:13 PM	131.1
6:26:14 PM	142.6
6:26:15 PM	131.3
6:26:16 PM	131.2
6:26:17 PM	131.2
6:26:18 PM	131.2
6:26:19 PM	131.2
6:26:20 PM	131.2
6:26:21 PM	131.2
6:26:22 PM	131.2
6:26:23 PM	131.2
6:26:24 PM	131.2
6:26:25 PM	131.2
6:26:26 PM	131.2
6:26:27 PM	131.1
6:26:28 PM	131
6:26:29 PM	131
6:26:30 PM	131
6:26:31 PM	130.9
6:26:32 PM	130.9
6:26:33 PM	130.9
6:26:34 PM	130.8
6:26:35 PM	130.8
6:26:36 PM	130.8
6:26:37 PM	130.8
6:26:38 PM	130.7
6:26:39 PM	130.8
6:26:40 PM	130.7
6:26:41 PM	130.9
6:26:42 PM	130.9
6:26:43 PM	131
6:26:44 PM	130.9
6:26:45 PM	130.9
6:26:46 PM	130.9
6:26:47 PM	130.8
6:26:48 PM	130.9
6:26:49 PM	130.9
6:26:50 PM	130.9
6:26:51 PM	130.9
6:26:52 PM	130.8
6:26:53 PM	130.9
6:26:54 PM	130.9
6:26:55 PM	130.9
6:26:56 PM	130.8
6:26:57 PM	130.8
6:26:58 PM	130.8
6:26:59 PM	130.8
6:27:00 PM	125.5
6:27:01 PM	113.7
6:27:02 PM	124.5
6:27:03 PM	101.2
6:27:04 PM	100.8
6:27:05 PM	100.6
6:27:06 PM	100.3
6:27:07 PM	100.1
6:27:08 PM	100
6:27:09 PM	99.8
6:27:10 PM	99.7
6:27:11 PM	99.5
6:27:12 PM	99.3
6:27:13 PM	99.2
6:27:14 PM	105.5
6:27:15 PM	98.2
6:27:16 PM	98.2
6:27:17 PM	98.3
6:27:18 PM	98.3
6:27:19 PM	98.4
6:27:20 PM	98.3
6:27:21 PM	98.3
6:27:22 PM	98.3
6:27:23 PM	98.5
6:27:24 PM	98.5
6:27:25 PM	98.5
6:27:26 PM	98.5
6:27:27 PM	98.5
6:27:28 PM	98.5
6:27:29 PM	98.6
6:27:30 PM	98.5
6:27:31 PM	98.6
6:27:32 PM	98.6
6:27:33 PM	98.6
6:27:34 PM	98.6
6:27:35 PM	98.6
6:27:36 PM	98.5
6:27:37 PM	98.5
6:27:38 PM	98.5
6:27:39 PM	98.5
6:27:40 PM	98.6
6:27:41 PM	98.6
6:27:42 PM	98.8
6:27:43 PM	98.7
6:27:44 PM	98.7
6:27:45 PM	98.7
6:27:46 PM	98.7
6:27:47 PM	98.6
6:27:48 PM	98.7
6:27:49 PM	98.7
6:27:50 PM	98.7
6:27:51 PM	98.7
6:27:52 PM	98.7
6:27:53 PM	98.8
6:27:54 PM	98.8
6:27:55 PM	98.7
6:27:56 PM	98.7
6:27:57 PM	98.6
6:27:58 PM	98.5
6:27:59 PM	98.6
6:28:00 PM	98.8
6:28:01 PM	99
6:28:02 PM	99
6:28:03 PM	99.1
6:28:04 PM	99.1
6:28:05 PM	99.1
6:28:06 PM	98.9
6:28:07 PM	98.9
6:28:08 PM	98.9
6:28:09 PM	99.1
6:28:10 PM	99
6:28:11 PM	99
6:28:12 PM	99
6:28:13 PM	98.9
6:28:14 PM	98.9
6:28:15 PM	98.8
6:28:16 PM	98.7
6:28:17 PM	98.8
6:28:18 PM	98.8
6:28:19 PM	98.7
6:28:20 PM	98.7
6:28:21 PM	98.7
6:28:22 PM	98.7
6:28:23 PM	98.7
6:28:24 PM	98.7
6:28:25 PM	98.6
6:28:26 PM	98.5
6:28:27 PM	98.5
6:28:28 PM	98.6
6:28:29 PM	98.7
6:28:30 PM	98.6
6:28:31 PM	98.6
6:28:32 PM	98.6
6:28:33 PM	98.6
6:28:34 PM	98.7
6:28:35 PM	98.7
6:28:36 PM	98.6
6:28:37 PM	98.6
6:28:38 PM	98.6
6:28:39 PM	98.5
6:28:40 PM	98.5
6:28:41 PM	98.7
6:28:42 PM	98.8
6:28:43 PM	98.7
6:28:44 PM	98.7
6:28:45 PM	98.7
6:28:46 PM	98.6
6:28:47 PM	98.6
6:28:48 PM	98.6
6:28:49 PM	98.6
6:28:50 PM	98.6
6:28:51 PM	98.6
6:28:52 PM	98.5
6:28:53 PM	98.6
6:28:54 PM	98.6
6:28:55 PM	98.5
6:28:56 PM	98.5
6:28:57 PM	98.5
6:28:58 PM	98.5
6:28:59 PM	98.5
6:29:00 PM	98.6
6:29:01 PM	98.9
6:29:02 PM	99
6:29:03 PM	99
6:29:04 PM	105.7
6:29:05 PM	98.2
6:29:06 PM	98.2
6:29:07 PM	98.2
6:29:08 PM	98.2
6:29:09 PM	98.3
6:29:10 PM	98.2
6:29:11 PM	98.3
6:29:12 PM	98.3
6:29:13 PM	98.3
6:29:14 PM	98.3
6:29:15 PM	98.3
6:29:16 PM	98.3
6:29:17 PM	98.4
6:29:18 PM	98.4
6:29:19 PM	98.4
6:29:20 PM	98.4
6:29:21 PM	98.4
6:29:22 PM	98.4
6:29:23 PM	98.4
6:29:24 PM	98.3
6:29:25 PM	98.3
6:29:26 PM	98.2
6:29:27 PM	98.2
6:29:28 PM	98.2
6:29:29 PM	98.3
6:29:30 PM	98.2
6:29:31 PM	98.3
6:29:32 PM	98.2
6:29:33 PM	98.3
6:29:34 PM	98.3
6:29:35 PM	98.3
6:29:36 PM	98.3
6:29:37 PM	98.3
6:29:38 PM	98.3
6:29:39 PM	98.4
6:29:40 PM	98.5
6:29:41 PM	98.5
6:29:42 PM	98.6
6:29:43 PM	98.8
6:29:44 PM	98.8
6:29:45 PM	98.7
6:29:46 PM	98.6
6:29:47 PM	98.5
6:29:48 PM	98.5
6:29:49 PM	98.5
6:29:50 PM	98.4
6:29:51 PM	98.5
6:29:52 PM	98.5
6:29:53 PM	98.6
6:29:54 PM	98.6
6:29:55 PM	98.5
6:29:56 PM	98.5
6:29:57 PM	98.5
6:29:58 PM	98.4
6:29:59 PM	98.5
6:30:00 PM	98.6
6:30:01 PM	98.9
6:30:02 PM	98.9
6:30:03 PM	125.3
6:30:04 PM	133.6
6:30:05 PM	100
6:30:06 PM	99.7
6:30:07 PM	99.5
6:30:08 PM	99.4
6:30:09 PM	99.4
6:30:10 PM	99.2
6:30:11 PM	99.1
6:30:12 PM	99
6:30:13 PM	99
6:30:14 PM	98.9
6:30:15 PM	98.8
6:30:16 PM	98.7
6:30:17 PM	98.8
6:30:18 PM	98.8
6:30:19 PM	98.8
6:30:20 PM	98.7
6:30:21 PM	98.7
6:30:22 PM	98.7
6:30:23 PM	98.8
6:30:24 PM	98.7
6:30:25 PM	98.6
6:30:26 PM	98.5
6:30:27 PM	98.5
6:30:28 PM	98.5
6:30:29 PM	98.6
6:30:30 PM	98.5
6:30:31 PM	98.5
6:30:32 PM	98.5
6:30:33 PM	98.4
6:30:34 PM	98.9
6:30:35 PM	98.9
6:30:36 PM	98.8
6:30:37 PM	98.8
6:30:38 PM	98.7
6:30:39 PM	98.8
6:30:40 PM	98.6
6:30:41 PM	98.8
6:30:42 PM	98.8
6:30:43 PM	98.9
6:30:44 PM	98.7
6:30:45 PM	98.7
6:30:46 PM	98.6
6:30:47 PM	98.5
6:30:48 PM	98.5
6:30:49 PM	98.5
6:30:50 PM	98.5
6:30:51 PM	98.4
6:30:52 PM	98.3
6:30:53 PM	98.4
6:30:54 PM	98.4
6:30:55 PM	98.4
6:30:56 PM	98.4
6:30:57 PM	98.3
6:30:58 PM	98.3
6:30:59 PM	98.4
6:31:00 PM	98.6
6:31:01 PM	98.8
6:31:02 PM	98.9
6:31:03 PM	99.3
6:31:04 PM	99.2
6:31:05 PM	99.1
6:31:06 PM	99.5
6:31:07 PM	122
6:31:08 PM	98.2
6:31:09 PM	98.2
6:31:10 PM	98.2
6:31:11 PM	98.2
6:31:12 PM	98.2
6:31:13 PM	98.2
6:31:14 PM	98.2
6:31:15 PM	98.2
6:31:16 PM	98.2
6:31:17 PM	98.3
6:31:18 PM	98.3
6:31:19 PM	98.3
6:31:20 PM	98.2
6:31:21 PM	98.3
6:31:22 PM	98.3
6:31:23 PM	98.8
6:31:24 PM	98.7
6:31:25 PM	98.7
6:31:26 PM	98.6
6:31:27 PM	98.5
6:31:28 PM	98.5
6:31:29 PM	98.9
6:31:30 PM	98.8
6:31:31 PM	98.8
6:31:32 PM	98.6
6:31:33 PM	98.7
6:31:34 PM	98.5
6:31:35 PM	98.5
6:31:36 PM	98.5
6:31:37 PM	98.5
6:31:38 PM	98.4
6:31:39 PM	98.4
6:31:40 PM	98.4
6:31:41 PM	98.5
6:31:42 PM	99
6:31:43 PM	107.3
6:31:44 PM	98.4
6:31:45 PM	98.3
6:31:46 PM	98.3
6:31:47 PM	98.5
6:31:48 PM	98.5
6:31:49 PM	98.6
6:31:50 PM	98.5
6:31:51 PM	98.5
6:31:52 PM	98.5
6:31:53 PM	98.6
6:31:54 PM	98.7
6:31:55 PM	98.6
6:31:56 PM	98.5
6:31:57 PM	98.5
6:31:58 PM	98.4
6:31:59 PM	98.4
6:32:00 PM	98.6
6:32:01 PM	98.8
6:32:02 PM	98.9
6:32:03 PM	98.9
6:32:04 PM	98.8
6:32:05 PM	98.8
6:32:06 PM	98.7
6:32:07 PM	98.6
6:32:08 PM	98.6
6:32:09 PM	98.6
6:32:10 PM	98.6
6:32:11 PM	98.6
6:32:12 PM	98.7
6:32:13 PM	98.6
6:32:14 PM	98.6
6:32:15 PM	98.5
6:32:16 PM	98.4
6:32:17 PM	98.5
6:32:18 PM	98.5
6:32:19 PM	98.4
6:32:20 PM	98.3
6:32:21 PM	98.4
6:32:22 PM	98.4
6:32:23 PM	98.4
6:32:24 PM	98.4
6:32:25 PM	98.3
6:32:26 PM	98.2
6:32:27 PM	98.2
6:32:28 PM	98.2
6:32:29 PM	98.3
6:32:30 PM	98.3
6:32:31 PM	98.3
6:32:32 PM	98.2
6:32:33 PM	98.2
6:32:34 PM	98.2
6:32:35 PM	98.2
6:32:36 PM	98.2
6:32:37 PM	98.2
6:32:38 PM	98.2
6:32:39 PM	98.3
6:32:40 PM	98.2
6:32:41 PM	98.4
6:32:42 PM	98.5
6:32:43 PM	98.5
6:32:44 PM	98.4
6:32:45 PM	98.4
6:32:46 PM	98.3
6:32:47 PM	98.3
6:32:48 PM	98.2
6:32:49 PM	98.3
6:32:50 PM	98.2
6:32:51 PM	98.3
6:32:52 PM	98.3
6:32:53 PM	98.3
6:32:54 PM	98.4
6:32:55 PM	98.3
6:32:56 PM	98.3
6:32:57 PM	98.3
6:32:58 PM	98.2
6:32:59 PM	98.3
6:33:00 PM	98.5
6:33:01 PM	98.8
6:33:02 PM	98.8
6:33:03 PM	98.8
6:33:04 PM	98.8
6:33:05 PM	98.8
6:33:06 PM	98.6
6:33:07 PM	98.6
6:33:08 PM	99.2
6:33:09 PM	99.2
6:33:10 PM	99.1
6:33:11 PM	99
6:33:12 PM	98.9
6:33:13 PM	98.8
6:33:14 PM	98.7
6:33:15 PM	98.6
6:33:16 PM	98.5
6:33:17 PM	98.6
6:33:18 PM	98.6
6:33:19 PM	98.5
6:33:20 PM	98.5
6:33:21 PM	98.4
6:33:22 PM	98.4
6:33:23 PM	98.5
6:33:24 PM	98.5
6:33:25 PM	98.4
6:33:26 PM	98.4
6:33:27 PM	98.3
6:33:28 PM	98.2
6:33:29 PM	98.3
6:33:30 PM	98.3
6:33:31 PM	98.2
6:33:32 PM	98.2
6:33:33 PM	98.2
6:33:34 PM	98.2
6:33:35 PM	98.2
6:33:36 PM	98.1
6:33:37 PM	98.1
6:33:38 PM	98.1
6:33:39 PM	98.1
6:33:40 PM	98.2
6:33:41 PM	98.3
6:33:42 PM	98.5
6:33:43 PM	98.6
6:33:44 PM	98.6
6:33:45 PM	98.5
6:33:46 PM	98.4
6:33:47 PM	98.4
6:33:48 PM	98.4
6:33:49 PM	98.4
6:33:50 PM	98.3
6:33:51 PM	98.2
6:33:52 PM	98.2
6:33:53 PM	98.2
6:33:54 PM	98.3
6:33:55 PM	98.3
6:33:56 PM	98.3
6:33:57 PM	98.3
6:33:58 PM	98.2
6:33:59 PM	98.2
6:34:00 PM	98.3
6:34:01 PM	98.7
6:34:02 PM	98.7
6:34:03 PM	98.8
6:34:04 PM	98.7
6:34:05 PM	98.6
6:34:06 PM	98.6
6:34:07 PM	98.5
6:34:08 PM	98.5
6:34:09 PM	98.4
6:34:10 PM	98.4
6:34:11 PM	98.4
6:34:12 PM	98.3
6:34:13 PM	98.4
6:34:14 PM	98.4
6:34:15 PM	98.4
6:34:16 PM	98.4
6:34:17 PM	98.4
6:34:18 PM	98.4
6:34:19 PM	98.4
6:34:20 PM	98.4
6:34:21 PM	98.4
6:34:22 PM	98.5
6:34:23 PM	98.4
6:34:24 PM	98.4
6:34:25 PM	98.3
6:34:26 PM	98.7
6:34:27 PM	98.6
6:34:28 PM	98.6
6:34:29 PM	98.6
6:34:30 PM	98.5
6:34:31 PM	98.5
6:34:32 PM	98.4
6:34:33 PM	98.5
6:34:34 PM	98.5
6:34:35 PM	98.4
6:34:36 PM	98.4
6:34:37 PM	98.3
6:34:38 PM	98.4
6:34:39 PM	98.4
6:34:40 PM	98.3
6:34:41 PM	98.5
6:34:42 PM	98.6
6:34:43 PM	98.6
6:34:44 PM	98.5
6:34:45 PM	98.4
6:34:46 PM	98.4
6:34:47 PM	98.3
6:34:48 PM	98.3
6:34:49 PM	98.4
6:34:50 PM	98.4
6:34:51 PM	98.4
6:34:52 PM	98.4
6:34:53 PM	98.4
6:34:54 PM	98.5
6:34:55 PM	98.5
6:34:56 PM	98.5
6:34:57 PM	98.5
6:34:58 PM	98.4
6:34:59 PM	98.4
6:35:00 PM	98.5
6:35:01 PM	98.8
6:35:02 PM	98.9
6:35:03 PM	99.4
6:35:04 PM	99.2
6:35:05 PM	99.1
6:35:06 PM	98.9
6:35:07 PM	98.8
6:35:08 PM	98.7
6:35:09 PM	98.7
6:35:10 PM	98.6
6:35:11 PM	98.5
6:35:12 PM	98.5
6:35:13 PM	98.4
6:35:14 PM	98.5
6:35:15 PM	98.4
6:35:16 PM	98.4
6:35:17 PM	98.4
6:35:18 PM	98.4
6:35:19 PM	98.4
6:35:20 PM	98.4
6:35:21 PM	98.3
6:35:22 PM	98.3
6:35:23 PM	98.2
6:35:24 PM	98.2
6:35:25 PM	98.2
6:35:26 PM	98.1
6:35:27 PM	98.2
6:35:28 PM	98.1
6:35:29 PM	98.3
6:35:30 PM	98.2
6:35:31 PM	98.1
6:35:32 PM	98.2
6:35:33 PM	98.1
6:35:34 PM	98.1
6:35:35 PM	98.1
6:35:36 PM	98.1
6:35:37 PM	98.1
6:35:38 PM	98.1
6:35:39 PM	98.1
6:35:40 PM	98.2
6:35:41 PM	98.3
6:35:42 PM	98.4
6:35:43 PM	98.5
6:35:44 PM	98.5
6:35:45 PM	98.5
6:35:46 PM	98.4
6:35:47 PM	98.3
6:35:48 PM	98.3
6:35:49 PM	98.3
6:35:50 PM	98.2
6:35:51 PM	98.8
6:35:52 PM	122.4
6:35:53 PM	98.6
6:35:54 PM	98.6
6:35:55 PM	98.6
6:35:56 PM	98.5
6:35:57 PM	98.5
6:35:58 PM	98.4
6:35:59 PM	98.4
6:36:00 PM	98.5
6:36:01 PM	98.8
6:36:02 PM	98.9
6:36:03 PM	99.3
6:36:04 PM	99.2
6:36:05 PM	99.1
6:36:06 PM	99
6:36:07 PM	98.9
6:36:08 PM	98.7
6:36:09 PM	98.7
6:36:10 PM	98.6
6:36:11 PM	98.5
6:36:12 PM	98.5
6:36:13 PM	98.5
6:36:14 PM	98.5
6:36:15 PM	98.3
6:36:16 PM	98.4
6:36:17 PM	98.4
6:36:18 PM	98.3
6:36:19 PM	98.4
6:36:20 PM	98.3
6:36:21 PM	98.4
6:36:22 PM	98.3
6:36:23 PM	98.4
6:36:24 PM	98.4
6:36:25 PM	98.4
6:36:26 PM	98.3
6:36:27 PM	98.2
6:36:28 PM	98.2
6:36:29 PM	98.2
6:36:30 PM	98.2
6:36:31 PM	98.2
6:36:32 PM	98.2
6:36:33 PM	98.2
6:36:34 PM	98.2
6:36:35 PM	98.2
6:36:36 PM	98.1
6:36:37 PM	98.1
6:36:38 PM	98.2
6:36:39 PM	98.2
6:36:40 PM	98.1
6:36:41 PM	98.2
6:36:42 PM	98.4
6:36:43 PM	98.3
6:36:44 PM	98.3
6:36:45 PM	98.3
6:36:46 PM	98.2
6:36:47 PM	98.2
6:36:48 PM	98.1
6:36:49 PM	98.2
6:36:50 PM	98.1
6:36:51 PM	98.2
6:36:52 PM	98.2
6:36:53 PM	98.2
6:36:54 PM	98.2
6:36:55 PM	98.2
6:36:56 PM	98.1
6:36:57 PM	98.1
6:36:58 PM	98.1
6:36:59 PM	98.1
6:37:00 PM	98.4
6:37:01 PM	98.6
6:37:02 PM	98.6
6:37:03 PM	98.7
6:37:04 PM	99.2
6:37:05 PM	99
6:37:06 PM	99
6:37:07 PM	98.9
6:37:08 PM	98.8
6:37:09 PM	98.7
6:37:10 PM	98.6
6:37:11 PM	98.6
6:37:12 PM	98.5
6:37:13 PM	98.5
6:37:14 PM	98.4
6:37:15 PM	98.4
6:37:16 PM	98.4
6:37:17 PM	98.4
6:37:18 PM	98.4
6:37:19 PM	98.4
6:37:20 PM	98.4
6:37:21 PM	98.4
6:37:22 PM	98.3
6:37:23 PM	98.3
6:37:24 PM	98.3
6:37:25 PM	98.3
6:37:26 PM	98.2
6:37:27 PM	98.2
6:37:28 PM	98.2
6:37:29 PM	98.2
6:37:30 PM	98.2
6:37:31 PM	98.1
6:37:32 PM	98.1
6:37:33 PM	98.2
6:37:34 PM	98.2
6:37:35 PM	98.1
6:37:36 PM	98.2
6:37:37 PM	98.1
6:37:38 PM	98.1
6:37:39 PM	98.1
6:37:40 PM	98.2
6:37:41 PM	98.2
6:37:42 PM	98.3
6:37:43 PM	98.5
6:37:44 PM	98.5
6:37:45 PM	98.5
6:37:46 PM	98.4
6:37:47 PM	98.3
6:37:48 PM	98.3
6:37:49 PM	98.4
6:37:50 PM	98.3
6:37:51 PM	98.3
6:37:52 PM	98.3
6:37:53 PM	104
6:37:54 PM	103.5
6:37:55 PM	102.9
6:37:56 PM	97.6
6:37:57 PM	97.6
6:37:58 PM	97.7
6:37:59 PM	97.8
6:38:00 PM	97.9
6:38:01 PM	98.3
6:38:02 PM	98.3
6:38:03 PM	98.5
6:38:04 PM	98.6
6:38:05 PM	98.6
6:38:06 PM	98.4
6:38:07 PM	98.4
6:38:08 PM	98.4
6:38:09 PM	98.4
6:38:10 PM	98.3
6:38:11 PM	104.4
6:38:12 PM	127.9
6:38:13 PM	98
6:38:14 PM	98
6:38:15 PM	98
6:38:16 PM	98
6:38:17 PM	98.2
6:38:18 PM	98.1
6:38:19 PM	98.2
6:38:20 PM	98.2
6:38:21 PM	98.2
6:38:22 PM	98.2
6:38:23 PM	98.2
6:38:24 PM	98.3
6:38:25 PM	98.3
6:38:26 PM	98.3
6:38:27 PM	98.3
6:38:28 PM	98.3
6:38:29 PM	98.3
6:38:30 PM	98.3
6:38:31 PM	98.4
6:38:32 PM	98.4
6:38:33 PM	98.4
6:38:34 PM	98.5
6:38:35 PM	98.4
6:38:36 PM	98.3
6:38:37 PM	98.3
6:38:38 PM	98.4
6:38:39 PM	98.4
6:38:40 PM	98.4
6:38:41 PM	98.5
6:38:42 PM	98.7
6:38:43 PM	98.6
6:38:44 PM	106.1
6:38:45 PM	98.2
6:38:46 PM	98.1
6:38:47 PM	98
6:38:48 PM	98
6:38:49 PM	98.1
6:38:50 PM	98.3
6:38:51 PM	98.3
6:38:52 PM	98.3
6:38:53 PM	98.3
6:38:54 PM	98.4
6:38:55 PM	98.3
6:38:56 PM	98.2
6:38:57 PM	98.2
6:38:58 PM	98.2
6:38:59 PM	98.1
6:39:00 PM	98.5
